CHROMOSOME	ARM	BAND	ABERRATION	CODE	ORGAN	TOTAL_CASES	GENE	CHR_ORDER	TYPE
11	p	12	del(11)(p12)	1101		2		11	U
11	p	12	del(11)(p12)	1106		3		11	U
11	p	12	del(11)(p12)	1202		2		11	U
11	p	12	del(11)(p12)	1602		4	LMO2+	11	U
11	p	12	del(11)(p12)	3111	0107	2		11	U
11	p	12	del(11)(p12)	3111	0401	3		11	U
11	p	12	del(11)(p12)	3903	0601	2		11	U
11	p	12	del(11)(p12)	8310	0902	2		11	U
11	p	12	del(11)(p12)	8804	0801	2		11	U
11	p	12	del(11)(p12p13)	3135	0301	4		11	U
11	p	12	del(11)(p12p14)	1107		3		11	U
11	p	12	del(11)(p12p14)	3135	0301	2		11	U
11	p	13	add(11)(p13)	1108		2		11	U
11	p	13	add(11)(p13)	1509		3		11	U
11	p	13	add(11)(p13)	1602		10		11	U
11	p	13	add(11)(p13)	1702		6		11	U
11	p	13	add(11)(p13)	1810		3		11	U
11	p	13	add(11)(p13)	1820		3		11	U
11	p	13	add(11)(p13)	1902		2		11	U
11	p	13	add(11)(p13)	3111	0107	2		11	U
11	p	13	add(11)(p13)	3111	0216	2		11	U
11	p	13	add(11)(p13)	3111	0301	3		11	U
11	p	13	add(11)(p13)	3111	0401	2		11	U
11	p	13	add(11)(p13)	3111	0501	8		11	U
11	p	13	add(11)(p13)	3121	0203	2		11	U
11	p	13	add(11)(p13)	5213	0703	2		11	U
11	p	13	add(11)(p13)	8516	0902	2		11	U
11	p	13	add(11)(p13)	8710	0901	4		11	U
11	p	13	add(11)(p13)	8804	0801	2		11	U
11	p	13	del(11)(p11p13)	1101		2		11	U
11	p	13	del(11)(p11p13)	1602		4		11	U
11	p	13	del(11)(p11p13)	1702		3		11	U
11	p	13	del(11)(p11p13)	3111	0401	3		11	U
11	p	13	del(11)(p11p13)	3135	0301	2		11	U
11	p	13	del(11)(p12p13)	3135	0301	4		11	U
11	p	13	del(11)(p13)	1101		9		11	U
11	p	13	del(11)(p13)	1103		7		11	U
11	p	13	del(11)(p13)	1104		2		11	U
11	p	13	del(11)(p13)	1107		2		11	U
11	p	13	del(11)(p13)	1108		3		11	U
11	p	13	del(11)(p13)	1202		3		11	U
11	p	13	del(11)(p13)	1602		10	LMO2+	11	U
11	p	13	del(11)(p13)	1702		5		11	U
11	p	13	del(11)(p13)	1802		2		11	U
11	p	13	del(11)(p13)	1810		2		11	U
11	p	13	del(11)(p13)	1820		4		11	U
11	p	13	del(11)(p13)	1922		2		11	U
11	p	13	del(11)(p13)	3111	0218	2		11	U
11	p	13	del(11)(p13)	3111	0401	3		11	U
11	p	13	del(11)(p13)	3111	0501	6		11	U
11	p	13	del(11)(p13)	3121	0203	2		11	U
11	p	13	del(11)(p13)	3131	0305	2		11	U
11	p	13	del(11)(p13)	3135	0301	5		11	U
11	p	13	del(11)(p13)	5104	0801	3		11	U
11	p	13	del(11)(p13)	5213	0703	2		11	U
11	p	13	del(11)(p13)	8137	0902	2		11	U
11	p	13	del(11)(p13)	8804	0801	2		11	U
11	p	13	del(11)(p13p14)	3135	0301	6		11	U
11	p	13	del(11)(p13p15)	1820		2		11	U
11	p	13	der(21)t(11;21)(p13;p11)	1810		2		11	U
11	p	13	der(7)t(7;11)(q22;p13)	1103		3		11	U
11	p	13	dic(1;11)(p13;p13)	8804	0801	2		11	U
11	p	13	t(11;14)(p13;q11)	1602		79	LMO2+,TRA+,TRD/LMO2,TRD+	11	B
11	p	13	t(11;14)(p13;q11)	1901		2		11	B
11	p	13	t(11;14)(p13;q13)	1602		10		11	B
11	p	13	t(11;22)(p13;q12)	8534	0240	4	EWSR1/WT1	11	B
11	p	13	t(7;11)(q34;p13)	1602		7	TRB/LMO2,TRB+	11	B
11	p	13	t(7;11)(q35;p13)	1602		2		11	B
11	p	14	add(11)(p14)	1101		2		11	U
11	p	14	add(11)(p14)	1602		2		11	U
11	p	14	add(11)(p14)	1702		4		11	U
11	p	14	add(11)(p14)	1802		2		11	U
11	p	14	add(11)(p14)	1820		4		11	U
11	p	14	add(11)(p14)	3111	0401	4		11	U
11	p	14	add(11)(p14)	3111	0501	4		11	U
11	p	14	add(11)(p14)	3111	0505	3		11	U
11	p	14	del(11)(p11p14)	1101		2		11	U
11	p	14	del(11)(p11p14)	3135	0301	2		11	U
11	p	14	del(11)(p12p14)	1107		3		11	U
11	p	14	del(11)(p12p14)	3135	0301	2		11	U
11	p	14	del(11)(p13p14)	3135	0301	6		11	U
11	p	14	del(11)(p14)	1101		3		11	U
11	p	14	del(11)(p14)	1106		2		11	U
11	p	14	del(11)(p14)	1602		2		11	U
11	p	14	del(11)(p14)	3111	0501	2		11	U
11	p	14	der(11)t(6;11)(q11;p14)	8804	0801	2		11	U
11	p	14	hsr(11)(p14)	3111	0214	3		11	U
11	p	14	t(11;14)(p14;q12)	1602		2		11	B
11	p	15	add(11)(p15)	1101		22	NUP98+	11	U
11	p	15	add(11)(p15)	1102		3		11	U
11	p	15	add(11)(p15)	1103		3		11	U
11	p	15	add(11)(p15)	1104		3		11	U
11	p	15	add(11)(p15)	1107		7		11	U
11	p	15	add(11)(p15)	1109		2		11	U
11	p	15	add(11)(p15)	1112		9		11	U
11	p	15	add(11)(p15)	1113		2		11	U
11	p	15	add(11)(p15)	1202		9		11	U
11	p	15	add(11)(p15)	1501		3		11	U
11	p	15	add(11)(p15)	1509		6		11	U
11	p	15	add(11)(p15)	1521		2		11	U
11	p	15	add(11)(p15)	1602		13		11	U
11	p	15	add(11)(p15)	1702		23		11	U
11	p	15	add(11)(p15)	1708		2		11	U
11	p	15	add(11)(p15)	1801		2		11	U
11	p	15	add(11)(p15)	1802		7		11	U
11	p	15	add(11)(p15)	1804		2		11	U
11	p	15	add(11)(p15)	1808		4		11	U
11	p	15	add(11)(p15)	1810		6		11	U
11	p	15	add(11)(p15)	1812	0210	2		11	U
11	p	15	add(11)(p15)	1820		8		11	U
11	p	15	add(11)(p15)	1906		2		11	U
11	p	15	add(11)(p15)	1926		3		11	U
11	p	15	add(11)(p15)	3104	0107	3		11	U
11	p	15	add(11)(p15)	3111	0107	8		11	U
11	p	15	add(11)(p15)	3111	0218	3		11	U
11	p	15	add(11)(p15)	3111	0227	2		11	U
11	p	15	add(11)(p15)	3111	0301	5		11	U
11	p	15	add(11)(p15)	3111	0401	23		11	U
11	p	15	add(11)(p15)	3111	0501	33		11	U
11	p	15	add(11)(p15)	3121	0105	3		11	U
11	p	15	add(11)(p15)	3121	0107	3		11	U
11	p	15	add(11)(p15)	3121	0203	2		11	U
11	p	15	add(11)(p15)	3121	0208	2		11	U
11	p	15	add(11)(p15)	3131	0305	2		11	U
11	p	15	add(11)(p15)	3135	0301	2		11	U
11	p	15	add(11)(p15)	3902	0601	3		11	U
11	p	15	add(11)(p15)	5104	0801	5		11	U
11	p	15	add(11)(p15)	5220	0804	2		11	U
11	p	15	add(11)(p15)	6011	0810	4		11	U
11	p	15	add(11)(p15)	6011	1101	2		11	U
11	p	15	add(11)(p15)	8028	0240	2		11	U
11	p	15	add(11)(p15)	8028	0902	2		11	U
11	p	15	add(11)(p15)	8031	0240	2		11	U
11	p	15	add(11)(p15)	8137	0902	4		11	U
11	p	15	add(11)(p15)	8310	0902	6		11	U
11	p	15	add(11)(p15)	8319	0902	2		11	U
11	p	15	add(11)(p15)	8516	0902	4		11	U
11	p	15	add(11)(p15)	8522	0902	3		11	U
11	p	15	add(11)(p15)	8541	0902	6		11	U
11	p	15	add(11)(p15)	8622	0901	2		11	U
11	p	15	add(11)(p15)	8710	0901	13		11	U
11	p	15	add(11)(p15)	8734	0901	4		11	U
11	p	15	add(11)(p15)	8743	0901	2		11	U
11	p	15	add(11)(p15)	8804	0801	6		11	U
11	p	15	add(11)(p15)	8810	0109	2		11	U
11	p	15	add(11)(p15)	9010	0704	2		11	U
11	p	15	del(11)(p11p15)	1101		4		11	U
11	p	15	del(11)(p11p15)	1104		2		11	U
11	p	15	del(11)(p11p15)	1702		3		11	U
11	p	15	del(11)(p13p15)	1820		2		11	U
11	p	15	del(11)(p15)	1103		2		11	U
11	p	15	del(11)(p15)	1602		3		11	U
11	p	15	del(11)(p15)	1702		2		11	U
11	p	15	del(11)(p15)	5104	0801	3		11	U
11	p	15	del(11)(p15)	8710	0901	2		11	U
11	p	15	der(11)add(11)(p15)add(11)(q25)	8541	0902	2		11	U
11	p	15	der(11)t(11;11)(p15;q13)	1101		2		11	U
11	p	15	der(11)t(3;11)(q11;p15)	3111	0301	2		11	U
11	p	15	der(11)t(3;11)(q21;p15)	1113		2		11	U
11	p	15	inv(11)(p15q21)	1202		2		11	B
11	p	15	inv(11)(p15q22)	1101		6	NUP98/DDX10,NUP98+	11	B
11	p	15	inv(11)(p15q22)	1107		3	NUP98/DDX10	11	B
11	p	15	inv(11)(p15q23)	1101		4		11	B
11	p	15	inv(11)(p15q23)	1103		2	NUP98/KMT2A,NUP98+	11	B
11	p	15	inv(11)(p15q23)	1104		3	NUP98/KMT2A	11	B
11	p	15	inv(11)(p15q23)	1107		2	KMT2A+	11	B
11	p	15	inv(11)(p15q23)	1602		2		11	B
11	p	15	r(11)(p15q25)	8734	0901	2		11	U
11	p	15	r(11)(p15q25)	8804	0801	2		11	U
11	p	15	t(11;11)(p15;q22)	1101		2		11	B
11	p	15	t(11;12)(p15;q13)	1101		3		11	B
11	p	15	t(11;12)(p15;q13)	1103		2	NUP98/HOXC11	11	B
11	p	15	t(11;12)(p15;q13)	1104		5	NUP98/HOXC11,NUP98/HOXC13	11	B
11	p	15	t(11;14)(p15;q11)	1602		7	TRA+,TRD/LMO1	11	B
11	p	15	t(11;17)(p15;q21)	1101		2	NUP98+	11	B
11	p	15	t(11;17)(p15;q23)	1113		2	NUP98+	11	B
11	p	15	t(1;11)(q23;p15)	1104		2		11	B
11	p	15	t(11;20)(p15;q11)	1101		3		11	B
11	p	15	t(11;20)(p15;q11)	1104		5		11	B
11	p	15	t(11;20)(p15;q11)	1108		2		11	B
11	p	15	t(11;20)(p15;q11)	1110		2	NUP98+	11	B
11	p	15	t(11;22)(p15;q11)	1203		5	BCR+	11	B
11	p	15	t(2;11)(q11;p15)	1602		2	DA926692+,HPS5+	11	B
11	p	15	t(2;11)(q31;p15)	1101		2		11	B
11	p	15	t(2;11)(q31;p15)	1107		3	NUP98/HOXD11,NUP98/HOXD13	11	B
11	p	15	t(3;11)(p11;p15)	1107		2	NUP98/POU1F1	11	B
11	p	15	t(3;11)(q12;p15)	1101		2		11	B
11	p	15	t(3;11)(q12;p15)	1602		2		11	B
11	p	15	t(4;11)(q21;p15)	1103		2		11	B
11	p	15	t(4;11)(q21;p15)	1602		12		11	B
11	p	15	t(5;11)(q35;p15)	1101		4	NUP98/NSD1	11	B
11	p	15	t(5;11)(q35;p15)	1103		8	NSD1+,NUP98/NSD1,NUP98+,STIM1/NSD1	11	B
11	p	15	t(5;11)(q35;p15)	1104		5	NSD1/NUP98,NUP98/NSD1	11	B
11	p	15	t(5;11)(q35;p15)	1107		10	NSD1/NUP98,NUP98/NSD1	11	B
11	p	15	t(5;11)(q35;p15)	1108		10	NUP98/NSD1	11	B
11	p	15	t(7;11)(p15;p15)	1101		9	NUP98/HOXA9	11	B
11	p	15	t(7;11)(p15;p15)	1104		40	NUP98/HOXA11,NUP98/HOXA13,NUP98/HOXA9	11	B
11	p	15	t(7;11)(p15;p15)	1107		15	NUP98/HOXA9	11	B
11	p	15	t(7;11)(p15;p15)	1110		4		11	B
11	p	15	t(7;11)(p15;p15)	1202		4	NUP98/HOXA11,NUP98/HOXA9	11	B
11	p	15	t(7;11)(p15;p15)	1302		2	NUP98/HOXA9	11	B
11	p	15	t(7;11)(p15;p15)	1401		2		11	B
11	p	15	t(7;11)(q11;p15)	1112		2		11	B
11	p	15	t(7;11)(q34;p15)	1602		4	RIC3/TRB,RIC3/TRBC2,TRB/LMO1	11	B
11	p	15	t(8;11;21)(q22;p15;q22)	1104		2		11	B
11	p	15	t(8;11)(p11;p15)	1101		3	FGFR1+	11	B
11	p	15	t(9;11;22)(q34;p15;q11)	1203		2	BCR/ABL1	11	B
11	p	15	t(9;11)(p13;p15)	1602		2	DBX1/PAX5	11	B
11	p	15	t(9;11)(p22;p15)	1103		2	NUP98/PSIP1	11	B
11	p	15	t(9;11)(p22;p15)	1104		3	NUP98/PSIP1	11	B
11	p	15	t(9;22;11)(q34;q11;p15)	1203		2		11	B
11	p	15	tas(11;13)(p15;p13)	8734	0901	2		11	B
11	p	15	tas(11;15)(p15;p13)	8734	0901	2		11	B
11	p	15	tas(11;19)(p15;q13)	8734	0901	4		11	B
11	p	15	tas(1;11)(p36;p15)	8804	0801	2		11	B
11	p	15	tas(11;21)(p15;p13)	8804	0801	2		11	B
11	p	15	tas(11;22)(p15;p13)	8734	0901	2		11	B
11	p	15	t(X;10;11)(p11;p11;p15)	1602		2		11	B
11	q	10	del(11)(q10)	1602		2		11	U
11	q	10	der(11;12)(q10;q10)	1702		2		11	U
11	q	10	der(11;15)(q10;q10)	1102		2		11	U
11	q	10	der(11;17)(q10;q10)	1702		2		11	U
11	q	10	der(1;11)(q10;q10)	8804	0801	2		11	U
11	q	10	der(11;22)(q10;q10)	1702		2		11	U
11	q	10	der(7;11)(p10;q10)	3111	0401	2		11	U
11	q	10	der(9;11)(q10;q10)	8813	0505	2		11	U
11	q	10	i(11)(q10)	1101		15		11	U
11	q	10	i(11)(q10)	1102		2		11	U
11	q	10	i(11)(q10)	1103		4		11	U
11	q	10	i(11)(q10)	1104		16		11	U
11	q	10	i(11)(q10)	1107		7		11	U
11	q	10	i(11)(q10)	1108		2		11	U
11	q	10	i(11)(q10)	1112		3		11	U
11	q	10	i(11)(q10)	1509		2		11	U
11	q	10	i(11)(q10)	1521		2		11	U
11	q	10	i(11)(q10)	1602		7		11	U
11	q	10	i(11)(q10)	1702		5		11	U
11	q	10	i(11)(q10)	1801		2		11	U
11	q	10	i(11)(q10)	1820		4		11	U
11	q	10	i(11)(q10)	3111	0107	2		11	U
11	q	10	i(11)(q10)	3111	0401	2		11	U
11	q	10	i(11)(q10)	3111	0501	2		11	U
11	q	10	i(11)(q10)	3121	0105	2		11	U
11	q	10	i(11)(q10)	3121	0203	2		11	U
11	q	10	i(11)(q10)	3121	0208	2		11	U
11	q	10	i(11)(q10)	3131	0305	5		11	U
11	q	11	add(11)(q11)	1802		2		11	U
11	q	11	add(11)(q11)	3111	0401	2		11	U
11	q	11	del(11)(q11)	1101		2		11	U
11	q	11	del(11)(q11)	1702		2		11	U
11	q	11	del(11)(q11)	1802		2		11	U
11	q	11	del(11)(q11)	8310	0902	2		11	U
11	q	11	del(11)(q11q23)	1802		2		11	U
11	q	11	der(11)t(11;12)(q11;q11)	3121	0107	2		11	U
11	q	11	der(2)t(2;11)(p24;q11)	1810		2		11	U
11	q	11	dup(11)(q11q25)	3111	0401	2		11	U
11	q	11	ins(4;11)(q21;q11q23)	1602		2	KMT2A+	11	B
11	q	11	t(11;14)(q11;q32)	1702		2		11	B
11	q	11	t(11;14)(q11;q32)	1802		3		11	B
11	q	11	t(9;11)(q34;q11)	1203		2		11	B
11	q	12	del(11)(q12)	1602		2		11	U
11	q	12	del(11)(q12)	1702		2		11	U
11	q	12	del(11)(q12)	1822		2		11	U
11	q	12	del(11)(q12q14)	3111	0401	4		11	U
11	q	12	der(19)t(11;19)(q12;q13)	3121	0107	2		11	U
11	q	12	der(5)t(5;11)(q35;q12)	1602		2		11	U
11	q	12	dup(11)(q12q13)	1101		2		11	U
11	q	12	t(6;11)(p21;q12)	3111	0301	3		11	B
11	q	12	t(6;11)(p21;q12)	3199	0301	2		11	B
11	q	12	t(9;22;11)(q34;q11;q12)	1203		2	BCR/ABL1	11	B
11	q	13	add(11)(q13)	1101		5		11	U
11	q	13	add(11)(q13)	1103		2		11	U
11	q	13	add(11)(q13)	1104		2		11	U
11	q	13	add(11)(q13)	1113		3		11	U
11	q	13	add(11)(q13)	1602		4		11	U
11	q	13	add(11)(q13)	1702		10		11	U
11	q	13	add(11)(q13)	1801		4		11	U
11	q	13	add(11)(q13)	1802		5		11	U
11	q	13	add(11)(q13)	1808		3		11	U
11	q	13	add(11)(q13)	1810		3		11	U
11	q	13	add(11)(q13)	1820		3		11	U
11	q	13	add(11)(q13)	3111	0107	3		11	U
11	q	13	add(11)(q13)	3111	0301	2		11	U
11	q	13	add(11)(q13)	3111	0401	5		11	U
11	q	13	add(11)(q13)	3121	0203	2		11	U
11	q	13	add(11)(q13)	3903	0601	2		11	U
11	q	13	add(11)(q13)	5213	0703	2		11	U
11	q	13	del(11)(q13)	1101		6		11	U
11	q	13	del(11)(q13)	1103		4		11	U
11	q	13	del(11)(q13)	1104		4		11	U
11	q	13	del(11)(q13)	1107		3		11	U
11	q	13	del(11)(q13)	1108		2		11	U
11	q	13	del(11)(q13)	1113		2		11	U
11	q	13	del(11)(q13)	1203		2		11	U
11	q	13	del(11)(q13)	1402		3		11	U
11	q	13	del(11)(q13)	1509		2	KMT2A+	11	U
11	q	13	del(11)(q13)	1602		21		11	U
11	q	13	del(11)(q13)	1702		13		11	U
11	q	13	del(11)(q13)	1708		2		11	U
11	q	13	del(11)(q13)	1801		3		11	U
11	q	13	del(11)(q13)	1802		12		11	U
11	q	13	del(11)(q13)	1808		4	CCND1+	11	U
11	q	13	del(11)(q13)	1810		2		11	U
11	q	13	del(11)(q13)	1820		5		11	U
11	q	13	del(11)(q13)	1822		2		11	U
11	q	13	del(11)(q13)	1902		3		11	U
11	q	13	del(11)(q13)	1908		2		11	U
11	q	13	del(11)(q13)	1926		2		11	U
11	q	13	del(11)(q13)	3107	0505	2		11	U
11	q	13	del(11)(q13)	3111	0301	3		11	U
11	q	13	del(11)(q13)	3111	0401	4		11	U
11	q	13	del(11)(q13)	3121	0203	4		11	U
11	q	13	del(11)(q13)	5104	0801	3		11	U
11	q	13	del(11)(q13)	8304	0505	3		11	U
11	q	13	del(11)(q13)	8810	0109	2		11	U
11	q	13	del(11)(q13q13)	3003	0704	2		11	U
11	q	13	del(11)(q13q13)	8025	0902	5		11	U
11	q	13	del(11)(q13q21)	1403		2		11	U
11	q	13	del(11)(q13q21)	1702		3		11	U
11	q	13	del(11)(q13q21)	1802		3		11	U
11	q	13	del(11)(q13q21)	1820		2		11	U
11	q	13	del(11)(q13q21)	8522	0902	3		11	U
11	q	13	del(11)(q13q21)ordel(11)(q21q23)	1818		2		11	U
11	q	13	del(11)(q13q22)	1104		2		11	U
11	q	13	del(11)(q13q22)	1802		2		11	U
11	q	13	del(11)(q13q23)	1101		8		11	U
11	q	13	del(11)(q13q23)	1102		2		11	U
11	q	13	del(11)(q13q23)	1104		4		11	U
11	q	13	del(11)(q13q23)	1107		3		11	U
11	q	13	del(11)(q13q23)	1108		6		11	U
11	q	13	del(11)(q13q23)	1113		2		11	U
11	q	13	del(11)(q13q23)	1501		3		11	U
11	q	13	del(11)(q13q23)	1505		4		11	U
11	q	13	del(11)(q13q23)	1509		2	KMT2A+	11	U
11	q	13	del(11)(q13q23)	1602		16		11	U
11	q	13	del(11)(q13q23)	1801		2		11	U
11	q	13	del(11)(q13q23)	1802		17		11	U
11	q	13	del(11)(q13q23)	1816		2		11	U
11	q	13	del(11)(q13q23)	1820		4		11	U
11	q	13	del(11)(q13q24)	1507		2		11	U
11	q	13	del(11)(q13q24)	1802		3		11	U
11	q	13	del(11)(q13q25)	1602		3		11	U
11	q	13	der(10)t(10;11)(p12;q23)inv(11)(q13q23)	1107		2		11	U
11	q	13	der(10)t(10;11)(p12;q23)inv(11)(q13q23)	1108		7		11	U
11	q	13	der(10)t(10;11)(p12;q23)inv(11)(q13q23)	1109		4		11	U
11	q	13	der(11)add(11)(q13)hsr(11)(q13)	3121	0105	3		11	U
11	q	13	der(11)add(11)(q13)hsr(11)(q13)	3121	0203	4		11	U
11	q	13	der(11)add(11)(q13)hsr(11)(q13)	3121	0212	2		11	U
11	q	13	der(11)t(10;11)(p12;q13)	1108		8		11	U
11	q	13	der(11)t(11;11)(p15;q13)	1101		2		11	U
11	q	13	der(11)t(11;14)(q13;q32)	1702		6		11	U
11	q	13	der(11)t(11;14)(q13;q32)	1708		2		11	U
11	q	13	der(11)t(11;14)(q13;q32)	1808		28		11	U
11	q	13	der(11)t(1;11)(q21;q23)del(11)(q13q23)	1107		2	KMT2A+	11	U
11	q	13	der(11)t(7;11)(q11;q13)	1602		2		11	U
11	q	13	der(12)t(11;12)(q13;p13)	1702		2		11	U
11	q	13	der(14)t(11;14)(q13;q11)	8025	0902	2		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1702		41		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1708		7		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1801		2		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1802		9		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1808		25		11	U
11	q	13	der(14)t(11;14)(q13;q32)	1820		3		11	U
11	q	13	der(16)t(11;16)(q13;p13)	1820		2		11	U
11	q	13	der(16)t(11;16)(q13;q24)	1103		2		11	U
11	q	13	der(16)t(11;16)(q13;q24)	1808		2		11	U
11	q	13	der(17)t(11;17)(q13;p11)	1102		2		11	U
11	q	13	der(17)t(11;17)(q13;p11)	1702		2		11	U
11	q	13	der(17)t(11;17)(q13;p13)	1101		5		11	U
11	q	13	der(17)t(11;17)(q13;p13)	1103		2		11	U
11	q	13	der(19)t(11;19)(q13;p13)	1702		3		11	U
11	q	13	der(19)t(11;19)(q13;p13)	1820		2		11	U
11	q	13	der(19)t(11;19)(q13;p13)	3111	0501	2		11	U
11	q	13	der(19)t(11;19)(q13;q13)	1602		2		11	U
11	q	13	der(1)t(1;11)(p36;q13)	1820		2		11	U
11	q	13	der(1)t(1;11)(q21;q23)t(1;11)(p12;q25)ins(1;11)(p32;q13q23)	1107		2		11	U
11	q	13	der(20)t(11;20)(q13;p13)	1101		2		11	U
11	q	13	der(5)t(5;11)(q15;q13)	1101		2		11	U
11	q	13	der(5)t(5;11)(q35;q13)	1104		2		11	U
11	q	13	der(6)t(6;11)(p21;q13)	1104		3		11	U
11	q	13	der(7)t(7;11)(q11;q13)	1101		2		11	U
11	q	13	der(8)t(8;11)(q24;q13)	1702		2		11	U
11	q	13	der(9)t(9;11)(q34;q13)	1808		2		11	U
11	q	13	dup(11)(q12q13)	1101		2		11	U
11	q	13	dup(11)(q13q13)	1820		3		11	U
11	q	13	dup(11)(q13q23)	1103		3		11	U
11	q	13	dup(11)(q13q23)	1602		2		11	U
11	q	13	dup(11)(q13q23)	1801		3		11	U
11	q	13	dup(11)(q13q23)	1808		2		11	U
11	q	13	dup(11)(q13q23)	1820		5		11	U
11	q	13	dup(11)(q13q23)	1822		4		11	U
11	q	13	dup(11)(q13q23)	3111	0218	2		11	U
11	q	13	dup(11)(q13q25)	1801		2		11	U
11	q	13	dup(11)(q13q25)	1808		2		11	U
11	q	13	dup(11)(q13q25)	1810		2		11	U
11	q	13	dup(11)(q13q25)	1820		2		11	U
11	q	13	dup(11)(q23q13)	1820		5		11	U
11	q	13	hsr(11)(q13)	3111	0401	2		11	U
11	q	13	ins(10;11)(p11;q23q13)	1108		2	KMT2A+	11	B
11	q	13	ins(10;11)(p12;q23q13)	1102		2	KMT2A/MLLT10	11	B
11	q	13	ins(10;11)(p12;q23q13)	1108		2	KMT2A/MLLT10,KMT2A+	11	B
11	q	13	ins(10;11)(p12;q23q13)	1109		4	KMT2A/MLLT10	11	B
11	q	13	ins(10;11)(p12;q23q13)	1602		2	KMT2A/MLLT10	11	B
11	q	13	ins(10;11)(p13;q23q13)	1101		2	KMT2A+	11	B
11	q	13	ins(4;11)(q21;q13q23)	1602		3	ATG16L2/KMT2A,KMT2A/AFF1	11	B
11	q	13	t(10;11)(p13;q13)	1101		2		11	B
11	q	13	t(10;11)(p13;q13)	1109		2		11	B
11	q	13	t(10;11)(p13;q13)	1602		3		11	B
11	q	13	t(10;11)(p14;q13)	1107		2		11	B
11	q	13	t(11;12)(q13;q14)	8004	0902	2		11	B
11	q	13	t(11;13)(q13;q14)	1810		2		11	B
11	q	13	t(11;14)(q13;p11)	1602		2		11	B
11	q	13	t(11;14)(q13;q24)	1808		2		11	B
11	q	13	t(11;14)(q13;q32)	1602		4		11	B
11	q	13	t(11;14)(q13;q32)	1702		139	CCND1+,IGH/CCND1	11	B
11	q	13	t(11;14)(q13;q32)	1708		24	IGH/CCND1,IGH+	11	B
11	q	13	t(11;14)(q13;q32)	1801		19	CCND1+,IGH/CCND1,IGH+	11	B
11	q	13	t(11;14)(q13;q32)	1802		85	IGH/CCND1,IGH+	11	B
11	q	13	t(11;14)(q13;q32)	1804		16	IGH/CCND1	11	B
11	q	13	t(11;14)(q13;q32)	1806		4	CCND1+,IGH+	11	B
11	q	13	t(11;14)(q13;q32)	1808		466	IGH/CCND1	11	B
11	q	13	t(11;14)(q13;q32)	1810		6		11	B
11	q	13	t(11;14)(q13;q32)	1816		15	CCND1+	11	B
11	q	13	t(11;14)(q13;q32)	1820		11	IGH/CCND1	11	B
11	q	13	t(11;14)(q13;q32)	1822		2		11	B
11	q	13	t(11;15;17)(q13;q22;q12)	1106		2		11	B
11	q	13	t(11;16)(q13;p13)	8016	0902	5	C11ORF95/MKL2	11	B
11	q	13	t(11;17)(q13;p13)	1702		2		11	B
11	q	13	t(11;19)(q13;p13)	1602		2		11	B
11	q	13	t(11;19)(q13;q13)	8899	0220	5		11	B
11	q	13	t(1;11)(p32;q13)	1602		2		11	B
11	q	13	t(11;22)(q13;q11)	1203		5		11	B
11	q	13	t(2;11)(p11;q13)	1801		3	IGK/CCND1	11	B
11	q	13	t(2;11)(q11;q13)	1202		2		11	B
11	q	13	t(5;11)(q35;q13)	1104		2		11	B
11	q	13	t(5;11)(q35;q13)	3031	0301	4		11	B
11	q	13	t(6;11)(p21;q13)	3111	0301	2	MALAT1/TFEB	11	B
11	q	13	t(6;11)(q13;q13)	1202		2		11	B
11	q	13	t(7;11)(p15;q13)	1810		2		11	B
11	q	13	t(7;11)(q22;q13)	1101		2		11	B
11	q	13	t(8;11;21)(q22;q13;q22)	1104		2		11	B
11	q	13	t(8;11)(q24;q13)	1808		2		11	B
11	q	13	t(9;11;22)(q34;q13;q11)	1203		6	BCR/ABL1,BCR+	11	B
11	q	13	t(9;11)(p22;q13)	1101		2		11	B
11	q	13	t(9;11)(p22;q13)	1108		4		11	B
11	q	13	t(9;22;11)(q34;q11;q13)	1203		18	BCR/ABL1,BCR+,GSTP1+	11	B
11	q	13	t(9;22;11)(q34;q11;q13)	1602		2	BCR/ABL1	11	B
11	q	14	add(11)(q14)	1104		3		11	U
11	q	14	add(11)(q14)	1820		2		11	U
11	q	14	add(11)(q14)	3111	0401	3		11	U
11	q	14	add(11)(q14)	3111	0501	3		11	U
11	q	14	del(11)(q12q14)	3111	0401	4		11	U
11	q	14	del(11)(q14)	1020		3		11	U
11	q	14	del(11)(q14)	1101		7	KMT2A+	11	U
11	q	14	del(11)(q14)	1103		2		11	U
11	q	14	del(11)(q14)	1104		3		11	U
11	q	14	del(11)(q14)	1107		3		11	U
11	q	14	del(11)(q14)	1108		2		11	U
11	q	14	del(11)(q14)	1402		2		11	U
11	q	14	del(11)(q14)	1403		2		11	U
11	q	14	del(11)(q14)	1501		2		11	U
11	q	14	del(11)(q14)	1505		3		11	U
11	q	14	del(11)(q14)	1507		6		11	U
11	q	14	del(11)(q14)	1509		4		11	U
11	q	14	del(11)(q14)	1519		3		11	U
11	q	14	del(11)(q14)	1521		3		11	U
11	q	14	del(11)(q14)	1602		14	KMT2A+	11	U
11	q	14	del(11)(q14)	1702		3		11	U
11	q	14	del(11)(q14)	1802		8		11	U
